year|concat|freq_pct|count
2005|30000011446|0.000002742939700639949776|1
2005|10000014294|0.000013714698503199748878|5
2005|30000019800|0.000002742939700639949776|1
2005|70471809999|0.000002742939700639949776|1
2005|30000009246|0.000002742939700639949776|1
2005|30000014974|0.000002742939700639949776|1
2005|20000336361|0.000002742939700639949776|1
2005|30000000156|0.000002742939700639949776|1
2005|30000010320|0.00020572047754799623|75
2005|10000000869|0.000005485879401279899551|2
2005|736-3935147|0.000002742939700639949776|1
2005|30000011813|0.000002742939700639949776|1
2005|71738100008|0.000057601733713438945289|21
2005|10000001461|0.000002742939700639949776|1
2005|30000027510|0.000002742939700639949776|1
2005|722-3554558|0.000002742939700639949776|1
2005|10000024604|0.000002742939700639949776|1
2005|20002788496|0.000002742939700639949776|1
2005|77979400002|0.000008228819101919849327|3
2005|30000000057|0.000002742939700639949776|1
2005|72132100007|0.000002742939700639949776|1
2005|30000012769|0.000002742939700639949776|1
2005|71756900000|0.000002742939700639949776|1
2005|77354100002|0.000002742939700639949776|1
2005|705-0402708|0.00048824326671391106|178
2005|30000012732|0.000002742939700639949776|1
2005|77257500009|0.000008228819101919849327|3
2005|30000020239|0.000002742939700639949776|1
2005|72179909994|0.000010971758802559799103|4
2005|10000014761|0.000002742939700639949776|1
2005|30000027811|0.000008228819101919849327|3
2005|50000066325|0.000019200577904479648430|7
2005|71222400008|0.000024686457305759547981|9
2005|363-1131381|0.000046629974910879146187|17
2005|40000007547|0.000027429397006399497757|10
2005|77431100008|0.000008228819101919849327|3
2005|10000008846|0.000002742939700639949776|1
2005|30000008878|0.000002742939700639949776|1
2005|20001072246|0.000013714698503199748878|5
2005|30000017495|0.000002742939700639949776|1
2005|77226000000|0.000002742939700639949776|1
2005|71994700006|0.000002742939700639949776|1
2006|77271100003|0.000008783394465758815015|3
2006|701-0550261|0.000017566788931517630029|6
2006|50000006160|0.000008783394465758815015|3
2006|77479600006|0.000002927798155252938338|1
2006|20001445943|0.000002927798155252938338|1
2006|30000010534|0.000002927798155252938338|1
2006|30000028211|0.000002927798155252938338|1
2006|73839909994|0.00077293871298677572|264
2006|754-1469169|0.000002927798155252938338|1
2006|77668700008|0.000005855596310505876676|2
2006|30000010439|0.000002927798155252938338|1
2006|30000028178|0.000011711192621011753353|4
2006|70562317863|0.000002927798155252938338|1
2006|30000027397|0.000005855596310505876676|2
2006|75807009993|0.000002927798155252938338|1
2006|10000005263|0.000002927798155252938338|1
2006|362-1662612|0.000002927798155252938338|1
2006|741-2075850|0.000005855596310505876676|2
2006|786-1092244|0.000002927798155252938338|1
2006|30000002315|0.000002927798155252938338|1
2006|30000000310|0.000002927798155252938338|1
2006|756-1704786|0.000002927798155252938338|1
2006|30000001700|0.000002927798155252938338|1
2006|71256700000|0.000008783394465758815015|3
2006|30000005840|0.000005855596310505876676|2
2006|30000026773|0.000002927798155252938338|1
2006|30000004789|0.000002927798155252938338|1
2006|30000006091|0.000002927798155252938338|1
2006|71405200006|0.000002927798155252938338|1
2006|30000010608|0.000002927798155252938338|1
2006|10000016487|0.000002927798155252938338|1
2006|20000658924|0.000005855596310505876676|2
2006|736-4327855|0.000005855596310505876676|2
2006|30000001028|0.000014638990776264691691|5
2006|71512400000|0.000002927798155252938338|1
2006|30000027510|0.000002927798155252938338|1
2006|77979400002|0.000002927798155252938338|1
2006|10000017437|0.000002927798155252938338|1
2006|73833009998|0.000002927798155252938338|1
2006|30000010320|0.000002927798155252938338|1
2006|30000026363|0.000002927798155252938338|1
2006|50000013939|0.000002927798155252938338|1
2006|71738100008|0.000040989174173541136735|14
2006|10000014717|0.000002927798155252938338|1
2006|30000020353|0.000002927798155252938338|1
2006|30000017309|0.000002927798155252938338|1
2006|73842009994|0.000002927798155252938338|1
2006|10000012467|0.000005855596310505876676|2
2006|30000005685|0.000005855596310505876676|2
2006|748-0893828|0.000002927798155252938338|1
2006|30000010512|0.000002927798155252938338|1
2006|77354100002|0.000002927798155252938338|1
2006|71033500006|0.000002927798155252938338|1
2006|71903500004|0.000008783394465758815015|3
2006|74216200005|0.000005855596310505876676|2
2006|72172609997|0.000002927798155252938338|1
2006|758-2493831|0.000002927798155252938338|1
2006|30000002409|0.000005855596310505876676|2
2006|77811400009|0.000002927798155252938338|1
2006|20000542649|0.000002927798155252938338|1
2006|40931186856|0.000002927798155252938338|1
2006|733-0499787|0.000002927798155252938338|1
2006|77226000000|0.000002927798155252938338|1
2006|77792200005|0.000002927798155252938338|1
2006|71206600009|0.000023422385242023506706|8
2006|77101800009|0.000008783394465758815015|3
2006|363-1131381|0.000046844770484047013412|16
2006|40000007547|0.000002927798155252938338|1
2006|148-0875093|0.000002927798155252938338|1
2006|10000017927|0.000008783394465758815015|3
2006|40593151342|0.000005855596310505876676|2
2006|30000009361|0.000002927798155252938338|1
2006|20001993734|0.000014638990776264691691|5
2006|40330703444|0.000002927798155252938338|1
2006|71463600006|0.000014638990776264691691|5
2006|20000233031|0.000002927798155252938338|1
2006|30000010450|0.000002927798155252938338|1
2006|71392000005|0.000005855596310505876676|2
2006|77983500003|0.000002927798155252938338|1
2006|77929000008|0.000002927798155252938338|1
2006|30000057654|0.000002927798155252938338|1
2006|343-1973444|0.000002927798155252938338|1
2006|50000001853|0.000002927798155252938338|1
2006|120-3380020|0.000005855596310505876676|2
2006|30000014869|0.000002927798155252938338|1
2006|30000005716|0.000002927798155252938338|1
2006|10000018480|0.000002927798155252938338|1
2006|30000014028|0.000002927798155252938338|1
2006|20001194951|0.000002927798155252938338|1
2006|30000020115|0.000005855596310505876676|2
2006|76443809990|0.000005855596310505876676|2
2006|30000024957|0.000002927798155252938338|1
2006|77154300003|0.000002927798155252938338|1
2006|77185300006|0.000002927798155252938338|1
2006|762-1738985|0.000002927798155252938338|1
2006|723-2425397|0.00024886284319649976|85
2006|30000019450|0.000002927798155252938338|1
2006|77952800005|0.000002927798155252938338|1
2006|10000014740|0.000061483761260311705103|21
2006|20003185841|0.000002927798155252938338|1
2006|30000035362|0.000005855596310505876676|2
2006|10000000786|0.000002927798155252938338|1
2006|10000001493|0.000002927798155252938338|1
2006|71813200006|0.000002927798155252938338|1
2006|10000005203|0.000002927798155252938338|1
2006|704-2727674|0.000005855596310505876676|2
2006|77289300004|0.000002927798155252938338|1
2006|776-0561995|0.000002927798155252938338|1
2006|10000006221|0.000002927798155252938338|1
2006|30000019653|0.000005855596310505876676|2
2006|30000026799|0.000002927798155252938338|1
2006|10000014124|0.000002927798155252938338|1
2006|77844200000|0.000002927798155252938338|1
2006|20001881185|0.000046844770484047013412|16
2006|70542109998|0.000005855596310505876676|2
2006|705-0560686|0.000011711192621011753353|4
2006|77699300007|0.00014638990776264692|50
2006|77082200001|0.000002927798155252938338|1
2006|20002352507|0.000002927798155252938338|1
2006|71108800004|0.000002927798155252938338|1
2006|30000016825|0.000002927798155252938338|1
2006|77280100005|0.000008783394465758815015|3
2007|30000005685|0.000003745024921642843564|1
2007|30000012616|0.000003745024921642843564|1
2007|30000031286|0.000003745024921642843564|1
2007|40000018039|0.000003745024921642843564|1
2007|738-3434794|0.000003745024921642843564|1
2007|10000014740|0.000052430348902999809903|14
2007|30000035362|0.000003745024921642843564|1
2007|30000019450|0.000007490049843285687129|2
2007|71596800005|0.000003745024921642843564|1
2007|723-2425397|0.000011235074764928530693|3
2007|20000463650|0.000003745024921642843564|1
2007|720-4668716|0.000022470149529857061387|6
2007|701-0792831|0.000007490049843285687129|2
2007|10000023068|0.000003745024921642843564|1
2007|363-1131381|0.000044940299059714122774|12
2007|20000311845|0.000003745024921642843564|1
2007|30000001372|0.000003745024921642843564|1
2007|71662300004|0.000003745024921642843564|1
2007|10000016579|0.000007490049843285687129|2
2007|10000004341|0.000003745024921642843564|1
2007|30000009846|0.000003745024921642843564|1
2007|30000020827|0.000003745024921642843564|1
2007|772-1521765|0.000003745024921642843564|1
2007|71100900005|0.000003745024921642843564|1
2007|77226000000|0.000018725124608214217822|5
2007|30000000047|0.000003745024921642843564|1
2007|713-2868346|0.000003745024921642843564|1
2007|20002837059|0.000003745024921642843564|1
2007|10000020184|0.000003745024921642843564|1
2007|20000852544|0.000003745024921642843564|1
2007|50000064231|0.000003745024921642843564|1
2007|10000023160|0.000003745024921642843564|1
2007|30000008798|0.000003745024921642843564|1
2007|30000035251|0.000007490049843285687129|2
2007|30000028178|0.000018725124608214217822|5
2007|50000000234|0.000003745024921642843564|1
2007|20000233031|0.000003745024921642843564|1
2007|30000004239|0.000003745024921642843564|1
2007|77503100002|0.000003745024921642843564|1
2007|338-3589255|0.000003745024921642843564|1
2007|20001644643|0.000011235074764928530693|3
2007|30000020935|0.000003745024921642843564|1
2007|10000017927|0.000003745024921642843564|1
2007|20000659855|0.000003745024921642843564|1
2007|73000809992|0.000003745024921642843564|1
2007|30000022537|0.000003745024921642843564|1
2007|10000010807|0.000003745024921642843564|1
2007|20000509811|0.000003745024921642843564|1
2007|40000006069|0.000007490049843285687129|2
2007|20000658924|0.000003745024921642843564|1
2007|30000016889|0.000007490049843285687129|2
2007|72181809990|0.000007490049843285687129|2
2007|20001194951|0.000003745024921642843564|1
2007|30000020115|0.000003745024921642843564|1
2007|30000026773|0.000007490049843285687129|2
2007|70471809999|0.000003745024921642843564|1
2007|30000019755|0.000003745024921642843564|1
2007|30000057507|0.000003745024921642843564|1
2007|30000006104|0.000003745024921642843564|1
2007|30000016107|0.000007490049843285687129|2
2007|723-2983299|0.000003745024921642843564|1
2007|741-2075850|0.000003745024921642843564|1
2007|765-0396839|0.000007490049843285687129|2
2007|30000008660|0.000003745024921642843564|1
2007|30000027397|0.000007490049843285687129|2
2007|40000005746|0.000003745024921642843564|1
2007|702-0553042|0.000014980099686571374258|4
2007|30000057301|0.000003745024921642843564|1
2007|30000026799|0.000003745024921642843564|1
2007|20000785259|0.000003745024921642843564|1
2007|30000022139|0.000003745024921642843564|1
2007|77289300004|0.000003745024921642843564|1
2007|30000016601|0.000003745024921642843564|1
2007|20000374653|0.000003745024921642843564|1
2008|30000026799|0.000005704103075424214146|1
2008|30000022139|0.000011408206150848428291|2
2008|10000024579|0.000005704103075424214146|1
2008|720-4636482|0.000005704103075424214146|1
2008|723-2425397|0.00058181851369326984|102
2008|10000014740|0.000074153339980514783894|13
2008|10000012132|0.000005704103075424214146|1
2008|791-1872563|0.000005704103075424214146|1
2008|30000014246|0.000005704103075424214146|1
2008|30000034601|0.000005704103075424214146|1
2008|20001009420|0.000005704103075424214146|1
2008|50000024692|0.000022816412301696856583|4
2008|30000057810|0.000011408206150848428291|2
2008|10000013637|0.000005704103075424214146|1
2008|30000013716|0.000005704103075424214146|1
2008|20000177957|0.000005704103075424214146|1
2008|30000009846|0.000057041030754242141457|10
2008|20000711520|0.000005704103075424214146|1
2008|363-1131381|0.00014260257688560535|25
2008|791-1835794|0.000017112309226272642437|3
2008|20000256553|0.000005704103075424214146|1
2008|30000019849|0.000005704103075424214146|1
2008|30000000898|0.000005704103075424214146|1
2008|30000000172|0.000005704103075424214146|1
2008|71108800004|0.000005704103075424214146|1
2008|30000021714|0.000005704103075424214146|1
2008|10000011001|0.000005704103075424214146|1
2008|20003380888|0.000005704103075424214146|1
2008|338-3589255|0.000011408206150848428291|2
2008|10000002725|0.000005704103075424214146|1
2008|10000022949|0.000005704103075424214146|1
2008|30000003514|0.000005704103075424214146|1
2008|20000659855|0.000005704103075424214146|1
2008|30000007799|0.000005704103075424214146|1
2008|30000015289|0.000005704103075424214146|1
2008|30000020504|0.000011408206150848428291|2
2008|10000017927|0.000011408206150848428291|2
2008|73827009995|0.000005704103075424214146|1
2008|30000027560|0.000005704103075424214146|1
2008|40000003536|0.000005704103075424214146|1
2008|40000018010|0.000011408206150848428291|2
2008|77855000003|0.000011408206150848428291|2
2008|10000012898|0.000005704103075424214146|1
2008|30000011817|0.000005704103075424214146|1
2008|71333600008|0.000005704103075424214146|1
2008|10000005929|0.000005704103075424214146|1
2008|20000074140|0.000005704103075424214146|1
2008|71867300003|0.000005704103075424214146|1
2008|40000008547|0.000005704103075424214146|1
2008|10000004742|0.000005704103075424214146|1
2008|10000010807|0.000005704103075424214146|1
2008|10000014328|0.000005704103075424214146|1
2008|10000005263|0.000005704103075424214146|1
2008|362-1662612|0.000005704103075424214146|1
2008|70219309999|0.000011408206150848428291|2
2008|10000015257|0.000005704103075424214146|1
2008|30000001373|0.000005704103075424214146|1
2008|325-1531922|0.000005704103075424214146|1
2008|10000021118|0.000005704103075424214146|1
2008|50000024678|0.000005704103075424214146|1
2008|71020100005|0.000011408206150848428291|2
2008|756-1704786|0.000062745133829666355603|11
2008|20000497039|0.000005704103075424214146|1
2008|30000010179|0.000005704103075424214146|1
2008|30000012969|0.000005704103075424214146|1
2008|30000010886|0.000005704103075424214146|1
2008|71522600000|0.000005704103075424214146|1
2008|787-0623581|0.000011408206150848428291|2
2008|10000024349|0.000017112309226272642437|3
2008|30000035514|0.000005704103075424214146|1
2008|30000057223|0.000005704103075424214146|1
2008|30000004945|0.000005704103075424214146|1
2008|30000009777|0.000005704103075424214146|1
2008|30000001650|0.000005704103075424214146|1
2008|30000008500|0.000005704103075424214146|1
2008|10000024604|0.000005704103075424214146|1
2008|30000057898|0.000005704103075424214146|1
2009|10000022706|0.000005108689410688154768|1
2009|70471809999|0.000010217378821376309536|2
2009|30000022308|0.000005108689410688154768|1
2009|50000003025|0.000005108689410688154768|1
2009|30000005694|0.000010217378821376309536|2
2009|71020100005|0.000010217378821376309536|2
2009|10000023871|0.000010217378821376309536|2
2009|30000009327|0.000005108689410688154768|1
2009|30000009822|0.000005108689410688154768|1
2009|30000008774|0.000005108689410688154768|1
2009|325-1531922|0.000010217378821376309536|2
2009|20000037949|0.000005108689410688154768|1
2009|30000001373|0.000005108689410688154768|1
2009|30000005766|0.000005108689410688154768|1
2009|10000005263|0.000005108689410688154768|1
2009|30000009064|0.000005108689410688154768|1
2009|795-4390985|0.000010217378821376309536|2
2009|20000813572|0.000005108689410688154768|1
2009|766-0651814|0.000005108689410688154768|1
2009|30000016375|0.000005108689410688154768|1
2009|71099500003|0.000015326068232064464304|3
2009|20003380888|0.000005108689410688154768|1
2009|30000032532|0.000015326068232064464304|3
2009|738-3616059|0.000005108689410688154768|1
2009|10000024356|0.000005108689410688154768|1
2009|30000005151|0.000005108689410688154768|1
2009|10000013918|0.000005108689410688154768|1
2009|10000017927|0.000005108689410688154768|1
2009|138-1620418|0.000005108689410688154768|1
2009|20000659855|0.000010217378821376309536|2
2009|40000002578|0.000005108689410688154768|1
2009|363-1131381|0.000091956409392386785823|18
2009|20000704559|0.000005108689410688154768|1
2009|754-1822116|0.000005108689410688154768|1
2009|20000012946|0.000005108689410688154768|1
2009|10000010789|0.000005108689410688154768|1
2009|30000014065|0.000005108689410688154768|1
2009|30000012614|0.000005108689410688154768|1
2009|795-4482547|0.000015326068232064464304|3
2009|30000016402|0.000005108689410688154768|1
2009|30000000324|0.000005108689410688154768|1
2009|30000019849|0.000010217378821376309536|2
2009|30000017001|0.000005108689410688154768|1
2009|30000009047|0.000005108689410688154768|1
2009|10000024349|0.000005108689410688154768|1
2009|10000021041|0.000005108689410688154768|1
2009|30000005903|0.000005108689410688154768|1
2009|30000020353|0.000005108689410688154768|1
2009|776-0561995|0.000010217378821376309536|2
2009|10000001493|0.000005108689410688154768|1
2009|30000019753|0.000005108689410688154768|1
2009|20000374653|0.000005108689410688154768|1
2009|30000001617|0.000005108689410688154768|1
2009|30000023137|0.000005108689410688154768|1
2009|77765600003|0.000020434757642752619072|4
2009|50000021789|0.000005108689410688154768|1
2009|10000012132|0.000005108689410688154768|1
2009|30000016431|0.000005108689410688154768|1
2009|791-1872563|0.000005108689410688154768|1
2009|10000014740|0.000020434757642752619072|4
2009|30000000077|0.000005108689410688154768|1
2009|30000020100|0.000005108689410688154768|1
2009|30000027476|0.000005108689410688154768|1
2009|10000023892|0.000005108689410688154768|1
2009|20000539032|0.000005108689410688154768|1
2009|10000001950|0.000005108689410688154768|1
2009|10000005929|0.000010217378821376309536|2
2009|20000074140|0.000005108689410688154768|1
2009|20003120646|0.000005108689410688154768|1
2009|30000009244|0.000010217378821376309536|2
2009|30000011817|0.000010217378821376309536|2
2009|30000029952|0.000005108689410688154768|1
2009|71522600000|0.000005108689410688154768|1
2010|30000018389|0.000005969443612038696321|1
2010|10000023920|0.000005969443612038696321|1
2010|10000014740|0.000047755548896309570570|8
2010|20000813572|0.000005969443612038696321|1
2010|20001187001|0.000005969443612038696321|1
2010|20000711520|0.000005969443612038696321|1
2010|363-1131381|0.000029847218060193481606|5
2010|50000016174|0.000005969443612038696321|1
2010|20000509811|0.000005969443612038696321|1
2010|10000009859|0.000005969443612038696321|1
2010|30000022394|0.000005969443612038696321|1
2010|30000004219|0.000005969443612038696321|1
2011|10000014740|0.000013417014357412893724|2
2011|30000001884|0.000006708507178706446862|1
2011|30000011492|0.000006708507178706446862|1
2011|50000000649|0.000006708507178706446862|1
2011|733-0865281|0.000013417014357412893724|2
2011|10000013637|0.000006708507178706446862|1
2011|10000014418|0.000006708507178706446862|1
2011|30000017320|0.000006708507178706446862|1
2011|30000027476|0.000006708507178706446862|1
2011|794-3169132|0.000013417014357412893724|2
2011|10000005929|0.000006708507178706446862|1
2011|363-1131381|0.000046959550250945128034|7
2012|738-2749215|0.000005332747157765751722|1
2012|363-1131381|0.000005332747157765751722|1
2012|30000012610|0.000005332747157765751722|1
2012|30000001884|0.000005332747157765751722|1
2012|77811300008|0.000005332747157765751722|1
2012|775-2821496|0.000005332747157765751722|1
2012|768-0309242|0.000010665494315531503444|2
2012|30000026799|0.000005332747157765751722|1
2012|50000004164|0.000005332747157765751722|1
2012|90000012311|0.000005332747157765751722|1
2012|20000539032|0.000005332747157765751722|1
2012|20000646453|0.000005332747157765751722|1
2012|30000014056|0.000005332747157765751722|1
2013|30000034953|0.000005877741679953791546|1
2013|757-1100416|0.000005877741679953791546|1
2013|30000031905|0.000005877741679953791546|1
2013|50000004024|0.000005877741679953791546|1
2013|733-0962918|0.000005877741679953791546|1
2013|30000020818|0.000005877741679953791546|1
2013|30000009963|0.000005877741679953791546|1
2013|30000012610|0.000005877741679953791546|1
2013|735-2285843|0.000094043866879260664736|16
2013|50000000196|0.000005877741679953791546|1
2013|50000061077|0.000005877741679953791546|1
2013|768-0309242|0.00012343257527902962|21
2013|966-0476202|0.000029388708399768957730|5
