year|concat|freq_pct|count
2004|10000023892|0.000002973493623670008338|1
2004|30000020100|0.000002973493623670008338|1
2004|30000000057|0.00010109878320478028|34
2004|30000010320|0.000002973493623670008338|1
2004|30000013881|0.000002973493623670008338|1
2004|30000033758|0.000002973493623670008338|1
2004|30000011813|0.000002973493623670008338|1
2004|30000015728|0.000008920480871010025015|3
2004|30000025870|0.000005946987247340016677|2
2004|30000005903|0.000008920480871010025015|3
2004|30000005685|0.000002973493623670008338|1
2004|77162800002|0.000005946987247340016677|2
2004|10000014221|0.000002973493623670008338|1
2004|30000019200|0.000002973493623670008338|1
2004|775-2585326|0.000002973493623670008338|1
2004|20000542649|0.000002973493623670008338|1
2004|30000008878|0.000002973493623670008338|1
2004|30000020872|0.000002973493623670008338|1
2004|30000027811|0.000008920480871010025015|3
2004|10000018484|0.000002973493623670008338|1
2004|30000026962|0.000002973493623670008338|1
2004|20000820310|0.000002973493623670008338|1
2004|363-1131381|0.00036276622208774102|122
2004|30000009923|0.000005946987247340016677|2
2004|10000005552|0.000008920480871010025015|3
2004|20002787770|0.000002973493623670008338|1
2004|30000019541|0.000002973493623670008338|1
2004|10000007940|0.000002973493623670008338|1
2004|10000024356|0.000002973493623670008338|1
2004|20001845002|0.000002973493623670008338|1
2004|30000014023|0.000002973493623670008338|1
2004|751-0003820|0.000011893974494680033353|4
2004|338-3589255|0.000002973493623670008338|1
2004|20002736451|0.000008920480871010025015|3
2004|30000035516|0.000002973493623670008338|1
2004|30000012437|0.000002973493623670008338|1
2004|30000012606|0.000002973493623670008338|1
2004|30000002247|0.000002973493623670008338|1
2004|30000028178|0.000050549391602390141751|17
2004|30000003514|0.000005946987247340016677|2
2004|30000011394|0.000002973493623670008338|1
2004|362-1662612|0.000014867468118350041691|5
2004|30000002315|0.000002973493623670008338|1
2004|30000009327|0.000011893974494680033353|4
2004|30000000193|0.000008920480871010025015|3
2004|30000020698|0.000002973493623670008338|1
2004|30000020818|0.000002973493623670008338|1
2004|74856500006|0.000002973493623670008338|1
2004|10000002449|0.000002973493623670008338|1
2004|10000024171|0.000008920480871010025015|3
2004|10000024444|0.000002973493623670008338|1
2004|30000000292|0.000002973493623670008338|1
2004|30000005716|0.000002973493623670008338|1
2004|30000001060|0.000002973493623670008338|1
2004|30000001685|0.000002973493623670008338|1
2004|30000011817|0.000008920480871010025015|3
2004|30000018059|0.000002973493623670008338|1
2004|30000034433|0.000002973493623670008338|1
2004|20000008631|0.000002973493623670008338|1
2004|30000009244|0.000014867468118350041691|5
2004|10000017555|0.000002973493623670008338|1
2004|30000016889|0.000005946987247340016677|2
2004|30000024957|0.000011893974494680033353|4
2004|77269800002|0.000002973493623670008338|1
2004|10000004742|0.000002973493623670008338|1
2004|20000509811|0.000002973493623670008338|1
2004|10000004097|0.000005946987247340016677|2
2004|10000014294|0.000002973493623670008338|1
2004|30000001695|0.000002973493623670008338|1
2004|20000539032|0.000002973493623670008338|1
2004|20002892106|0.000008920480871010025015|3
2004|723-2425397|0.000014867468118350041691|5
2004|75068600005|0.000002973493623670008338|1
2004|10000012132|0.000002973493623670008338|1
2004|10000014740|0.000020814455365690058368|7
2004|20000844820|0.000002973493623670008338|1
2004|30000009123|0.000032708429860370091721|11
2004|20000374653|0.000002973493623670008338|1
2004|50000066149|0.000008920480871010025015|3
2004|10000000786|0.000005946987247340016677|2
2004|20001010930|0.000002973493623670008338|1
2004|30000002031|0.000002973493623670008338|1
2004|30000001877|0.000002973493623670008338|1
2004|10000014579|0.000002973493623670008338|1
2004|30000005673|0.000002973493623670008338|1
2004|30000010606|0.000002973493623670008338|1
2004|30000022876|0.000002973493623670008338|1
2004|10000009888|0.000002973493623670008338|1
2004|10000012134|0.000002973493623670008338|1
2004|30000014580|0.000002973493623670008338|1
2004|30000017077|0.000008920480871010025015|3
2004|30000010672|0.000002973493623670008338|1
2004|10000023160|0.000005946987247340016677|2
2004|30000009036|0.000002973493623670008338|1
2004|50000004365|0.000005946987247340016677|2
2004|30000012614|0.000002973493623670008338|1
2004|30000020774|0.000002973493623670008338|1
2004|20000382742|0.000002973493623670008338|1
2004|30000008663|0.000002973493623670008338|1
2004|10000017927|0.000017840961742020050030|6
2004|30000019744|0.000002973493623670008338|1
2004|10000013918|0.000002973493623670008338|1
2005|20001993734|0.000005485879401279899551|2
2005|30000008801|0.000002742939700639949776|1
2005|10000007899|0.000002742939700639949776|1
2005|71928200004|0.000002742939700639949776|1
2005|10000017927|0.000008228819101919849327|3
2005|30000019744|0.000002742939700639949776|1
2005|30000002247|0.000002742939700639949776|1
2005|30000008800|0.000002742939700639949776|1
2005|20000233031|0.000008228819101919849327|3
2005|30000012437|0.000005485879401279899551|2
2005|10000005288|0.000002742939700639949776|1
2005|30000020818|0.000002742939700639949776|1
2005|20000427241|0.000002742939700639949776|1
2005|30000000292|0.000005485879401279899551|2
2005|30000001373|0.000005485879401279899551|2
2005|30000008660|0.000002742939700639949776|1
2005|30000000307|0.000002742939700639949776|1
2005|30000020698|0.000002742939700639949776|1
2005|30000024957|0.000010971758802559799103|4
2005|50000007224|0.000002742939700639949776|1
2005|532-0035805|0.000002742939700639949776|1
2005|20000509811|0.000002742939700639949776|1
2005|10000014294|0.000002742939700639949776|1
2005|20000292524|0.000002742939700639949776|1
2005|30000011817|0.000008228819101919849327|3
2005|30000016191|0.000002742939700639949776|1
2005|30000017967|0.000002742939700639949776|1
2005|30000009244|0.000002742939700639949776|1
2005|30000018600|0.000002742939700639949776|1
2005|10000012132|0.000002742939700639949776|1
