concat|loan_count|high_price_count|year
741-1842999|336|0|2008
73027509990|4450|0|2008
70000309928|222|0|2008
40000018039|47695|0|2008
10000024212|813|0|2008
77500100000|440|0|2008
77499100008|26145|0|2008
10000000024|11470|0|2008
71270809992|183|0|2008
71801100004|109|0|2008
720-2928975|346|0|2008
20000424035|113|0|2008
752-2318771|753|0|2008
71389700008|180|0|2008
141-1914032|147|0|2008
71935300001|130|0|2008
763-1254889|173|0|2008
30000034377|141|0|2008
30000005633|331|0|2008
40000008083|2103|0|2008
77280100005|461|0|2008
10000023743|6433|0|2008
775-2725402|4068|0|2008
77056000000|3182|0|2008
71614900001|583|0|2008
40000006084|223|0|2008
30000000110|151|0|2008
77806400002|290|0|2008
72149009991|5179|0|2008
720-5240566|209|0|2008
184-1106939|1137|0|2008
30000020828|449|0|2008
71705700001|545|0|2008
366-0365296|1165|0|2008
341-2181683|926|0|2008
70543609999|2515|0|2008
77081500008|200|0|2008
72259500005|352|0|2008
20002718345|464|0|2008
754-1822464|178|0|2008
747-0912342|148|0|2008
77022100001|422|0|2008
40000011882|117|0|2008
71679800001|1166|0|2008
77112500000|196|0|2008
73804009998|232|0|2008
77442300004|778|0|2008
50000024692|171|0|2008
71154700004|448|0|2008
40000006051|759|0|2008
20000933975|360|0|2008
20000222147|155|0|2008
77842500000|334|0|2008
77223000004|596|0|2008
77184500000|3424|0|2008
71172100002|348|0|2008
73833009998|1031|0|2008
77332300002|162|0|2008
71856900004|115|0|2008
72482109991|133|0|2008
720-5273833|491|0|2008
363-1113916|989|0|2008
40000017945|134|0|2008
77697500006|284|0|2008
40000000450|226|0|2008
10000004596|111|0|2008
20003374298|130|0|2008
10000007745|2115|0|2008
71095600009|108|0|2008
711-3714032|284|0|2008
786-0535483|128|0|2008
730-0142226|120|0|2008
720-8544905|358|0|2008
787-0682600|144|0|2008
77291100002|383|0|2008
71999400005|1887|0|2008
756-1704786|364|0|2008
30000032974|245|0|2008
20003467828|224|0|2008
20002712969|5294|0|2008
70704610010|147|0|2008
73453209991|298|0|2008
71768800000|125|0|2008
40000006809|825|0|2008
702-0793125|203|0|2008
77674000006|531|0|2008
77140500002|463|0|2008
71375600003|198|0|2008
73840409990|145|0|2008
726-0508430|589|0|2008
30000016191|291|0|2008
40000007939|353|0|2008
786-0905124|461|0|2008
762-1859487|198|0|2008
781-0615913|356|0|2008
71099500003|1613|0|2008
30000014023|197|0|2008
134-1812174|243|0|2008
10000014977|201|0|2008
20002895152|307|0|2008
787-0647256|376|0|2008
126-0671483|110|0|2008
77223200006|524|0|2008
71598200002|1740|0|2008
156-0811711|154|0|2008
10000000336|16767|0|2008
71251100003|1161|0|2008
73032309995|407|0|2008
30000000258|147|0|2008
71463600006|793|0|2008
70949109997|113|0|2008
30000022868|124|0|2008
72467100004|571|0|2008
77820500001|676|0|2008
72148900000|537|0|2008
73831400006|1915|0|2008
72465409997|348|0|2008
74216200005|5108|0|2008
40000008412|12469|0|2008
154-1335249|259|0|2008
77483600006|116|0|2008
77516800003|325|0|2008
30000027286|131|0|2008
71845900003|692|0|2008
30000022441|148|0|2008
77245500008|371|0|2008
10000023748|252|0|2008
73435709992|239|0|2008
77868600006|285|0|2008
776-0236067|3351|0|2008
71813200006|625|0|2008
77855000003|244|0|2008
733-0650958|177|0|2008
75135809997|9590|0|2008
77053700008|330|0|2008
720-2657082|1164|0|2008
30000020856|230|0|2008
736-4327855|829|0|2008
40000003052|492|0|2008
77079100007|179|0|2008
20003394401|223|0|2008
768-0309242|148|0|2008
10000023681|228|0|2008
77620600028|786|0|2008
77409900001|129|0|2008
40000008186|146|0|2008
77419800009|109|0|2008
71173900006|1252|0|2008
30000012437|608|0|2008
10000013778|352|0|2008
795-4578022|108|0|2008
77185300006|118|0|2008
40000003970|2029|0|2008
71582200006|122|0|2008
50000024694|149|0|2008
71409400003|132|0|2008
50000060790|141|0|2008
71855800007|460|0|2008
776-0503625|1944|0|2008
40000008149|137|0|2008
70870209991|164|0|2009
702-0793125|609|0|2009
726-0758174|143|0|2009
71074700007|696|0|2009
77166300005|273|0|2009
10000002137|138|0|2009
40752804320|1123|0|2009
72085300005|134|0|2009
357-0761331|662|0|2009
70623009990|1558|0|2009
77774500004|2912|0|2009
142-1678420|185|0|2009
720-5605694|144|0|2009
30000010146|215|0|2009
30000026849|249|0|2009
50000024692|264|0|2009
40000015115|2065|0|2009
71252000009|258|0|2009
77280100005|949|0|2009
30000023627|115|0|2009
71818200008|1128|0|2009
40000008039|963|0|2009
720-3135690|186|0|2009
71164400002|298|0|2009
720-8549934|825|0|2009
77229000002|971|0|2009
133-0970030|150|0|2009
743-1469365|218|0|2009
70949109997|167|0|2009
75135809997|3648|0|2009
71819300005|911|0|2009
77851700004|516|0|2009
30000028489|205|0|2009
77056000000|6278|0|2009
40000014191|267|0|2009
30000008663|158|0|2009
40000003896|208|0|2009
77855000003|436|0|2009
71693600008|1348|0|2009
775-2791828|717|0|2009
461-1189425|261|0|2009
71717700002|476|0|2009
77776600008|1168|0|2009
71342600002|341|0|2009
77569700002|1490|0|2009
73804009998|221|0|2009
30000035095|857|0|2009
20002752527|165|0|2009
30000015970|158|0|2009
40000006081|440|0|2009
576-0762186|190|0|2009
71283100000|503|0|2009
77245500008|736|0|2009
72465409997|417|0|2009
72323700008|1082|0|2009
788-0430482|142|0|2009
720-5240566|205|0|2009
77500100000|102|0|2009
756-1769429|798|0|2009
20003207958|749|0|2009
739-1767726|410|0|2009
775-2888829|5011|0|2009
30000030005|101|0|2009
40000002825|291|0|2009
704-3560476|307|0|2009
10000005347|111|0|2009
71722400006|3209|0|2009
733-0962918|155|0|2009
713-3688155|292|0|2009
20000405959|300|0|2009
154-1335249|627|0|2009
77667200009|2166|0|2009
30000034120|333|0|2009
74264609991|513|0|2009
786-0634557|865|0|2009
711-3714032|340|0|2009
10000020214|978|0|2009
30000026856|101|0|2009
73027509990|13498|0|2009
734-1716542|309|0|2009
720-0378305|1687|0|2009
786-1092244|406|0|2009
50000024694|144|0|2009
720-2007642|100|0|2009
719-5390009|292|0|2009
30000027476|361|0|2009
768-0309242|1581|0|2009
40000000108|203|0|2009
30000029209|334|0|2009
30000010359|195|0|2009
77116100002|881|0|2009
10000023290|148|0|2009
71375600003|349|0|2009
711-3201126|134|0|2009
754-1685390|3174|0|2009
720-8544905|916|0|2009
20000060143|218|0|2009
77634000003|305|0|2009
783-0345906|1132|0|2009
768-0570826|380|0|2009
77687600009|690|0|2009
71097500000|578|0|2009
77511100005|283|0|2009
77140500002|698|0|2009
146-0429381|158|0|2009
738-3432148|159|0|2009
20000928618|165|0|2009
30000035214|202|0|2009
10000012333|183|0|2009
30000019581|213|0|2009
40000006432|1232|0|2009
701-0639308|259|0|2009
71598200002|2810|0|2009
50000062514|221|0|2009
40000006809|2313|0|2009
20002717012|114|0|2009
723-2711801|404|0|2009
30000003514|1129|0|2009
10000016473|105|0|2009
77081500008|653|0|2009
40000011882|124|0|2009
30000034377|201|0|2009
10000010523|334|0|2009
30000016450|475|0|2009
71259900001|132|0|2009
71642200007|225|0|2009
736-3106024|380|0|2009
775-2921540|1321|0|2009
40000007788|208|0|2009
30000032489|1032|0|2009
751-0517525|491|0|2009
726-0777326|196|0|2009
704-3212636|250|0|2009
754-1822116|445|0|2009
30000016889|217|0|2009
77505400005|5215|0|2009
30000058471|244|0|2009
10000023681|419|0|2009
10000023695|676|0|2009
10000008846|277|0|2009
141-1914032|214|0|2009
795-4762204|192|0|2009
72126300006|617|0|2009
347-0927376|506|0|2009
20000542649|253|0|2009
30000013622|160|0|2009
71146500007|479|0|2009
20000983448|992|0|2009
40000018010|404|0|2009
30000002240|195|0|2009
30000011666|255|0|2009
77793800007|185|0|2009
30000034234|286|0|2009
756-1704786|304|0|2009
71519700008|225|0|2009
77015500006|1379|0|2009
77638200000|618|0|2009
10000013778|344|0|2009
30000022173|130|0|2009
72148900000|1148|0|2009
77332300002|202|0|2009
795-4462959|101|0|2009
70536900124|2353|0|2009
77197000003|4800|0|2009
702-0486480|219|0|2009
768-0539887|647|0|2009
762-1859487|545|0|2009
40000005106|3178|0|2009
30000033029|126|0|2009
71756900000|2010|0|2009
120-2241771|4089|0|2009
786-0535483|548|0|2009
20002713368|461|0|2009
71768800000|432|0|2009
77976700006|1081|0|2009
30000034522|126|0|2009
10000009541|400|0|2009
71389700008|442|0|2009
77469500007|1438|0|2009
30000033844|592|0|2009
40000018039|13589|0|2009
77591300002|612|0|2009
40000008186|523|0|2009
30000012433|640|0|2009
71999400005|411|0|2009
77055000004|1852|0|2009
75183509992|848|0|2009
73833709994|683|0|2009
731-1546027|368|0|2009
71725000001|277|0|2009
40850253247|119|0|2009
10000013918|170|0|2009
20000716833|106|0|2009
40000003927|922|0|2009
788-0505956|721|0|2009
711-3198028|195|0|2009
20002636083|223|0|2009
704-6597930|191|0|2009
50000006573|326|0|2009
71125900008|156|0|2009
77811300008|1875|0|2009
71961000006|154|0|2009
126-1549867|219|0|2009
73435709992|436|0|2009
30000009846|5184|0|2009
40043031982|371|0|2009
77994900001|1951|0|2009
737-1542226|161|0|2009
73418909997|462|0|2009
76453909996|360|0|2009
50000060790|165|0|2009
77066500003|123|0|2009
77499100008|10699|0|2009
20000177957|737|0|2009
71516000002|100|0|2009
30000014023|317|0|2009
738-2434249|1172|0|2009
71100900005|822|0|2009
723-2597945|493|0|2009
72599900002|196|0|2009
70543609999|3177|0|2009
30000035139|800|0|2009
30000032773|206|0|2009
748-1236121|219|0|2009
10000001741|104402|0|2009
71522600000|6068|0|2009
10000002068|108|0|2009
72317700005|3454|0|2009
10000004284|492|0|2009
184-1106939|2372|0|2009
30000016980|196|0|2009
10000024571|1815|0|2009
71845900003|711|0|2009
702-0411771|263|0|2009
30000032185|664|0|2009
322-3798625|259|0|2009
701-0464609|877|0|2009
784-1303215|126|0|2009
77426300003|1277|0|2009
76451209990|155|0|2009
71987400004|373|0|2009
20003177332|468|0|2009
30000005633|477|0|2009
71052000001|192|0|2009
77257500009|4601|0|2009
787-0623581|124|0|2009
40000006824|120|0|2009
40710456844|2279|0|2009
747-0912342|194|0|2009
73837309996|300|0|2009
77548800000|109|0|2009
720-2718340|102|0|2009
720-2746596|145|0|2009
759-0701313|145|0|2009
735-1616238|194|0|2009
10000018112|103|0|2009
77854600002|952|0|2009
77049700008|273|0|2009
30000034250|1626|0|2009
10000002234|131|0|2009
30000026962|106|0|2009
77621100007|204|0|2009
30000005766|139|0|2009
75222209998|375|0|2009
362-1259997|1173|0|2009
30000001208|159|0|2009
77597300000|344|0|2009
754-1822464|275|0|2009
786-1022113|302|0|2009
76430800000|2808|0|2009
77893700000|574|0|2009
40000012202|125|0|2009
71614900001|935|0|2009
71775300005|223|0|2009
77555300005|107|0|2009
733-0975529|3646|0|2009
713-4362989|1110|0|2009
10000000209|1088|0|2009
775-2674544|197|0|2009
30000020856|181|0|2009
71910500003|657|0|2009
20002712969|12415|0|2009
30000015504|204|0|2009
77961700006|429|0|2009
77650800001|1696|0|2009
722-2812732|108|0|2009
71360809998|115|0|2009
774-2884353|298|0|2009
10000024082|188|0|2009
713-3753941|372|0|2009
30000057311|315|0|2009
77756300009|189|0|2009
774-2590249|121|0|2009
30000058396|140|0|2009
71048900004|495|0|2009
20000222147|207|0|2009
587-0697287|239|0|2009
77552800000|173|0|2009
341-2031753|666|0|2009
30000034087|121|0|2009
748-0893828|155|0|2009
30000057401|237|0|2009
354-1874129|528|0|2009
10000024451|121|0|2009
720-0960457|1297|0|2009
40000006707|289|0|2009
30000034348|240|0|2009
40000007939|459|0|2009
30000030387|100|0|2009
10000024469|202|0|2009
40000002092|200|0|2009
30000022946|211|0|2009
77299000001|1577|0|2009
72070100003|549|0|2009
10000024131|100|0|2009
30000031469|328|0|2009
10000015435|284|0|2009
77573700002|107|0|2009
74263509992|117|0|2009
30000011063|136|0|2009
743-1918759|999|0|2009
40000000450|324|0|2009
722-3554558|1850|0|2009
30000016701|509|0|2009
741-1842999|641|0|2009
20000813947|248|0|2009
70471809999|6093|0|2009
40000008070|302|0|2009
30000032974|585|0|2009
71412900001|370|0|2009
20000653648|303|0|2009
10000015836|302|0|2009
71801100004|144|0|2009
20003374298|238|0|2009
20000697633|975|0|2009
10000024612|406|0|2009
71099500003|1948|0|2009
30000000803|273|0|2009
71461700004|2068|0|2009
30000034459|164|0|2009
40000002630|949|0|2009
726-0455770|193|0|2009
30000013198|206|0|2009
20003072606|2581|0|2009
795-4482547|151|0|2009
722-3665409|308|0|2009
10000014146|933|0|2009
73831400006|1909|0|2009
77635500004|4981|0|2009
77734800004|1038|0|2009
30000000110|235|0|2009
20002888798|9136|0|2009
793-1092018|260|0|2009
77416700009|336|0|2009
720-0353048|146|0|2009
77697500006|428|0|2009
30000026403|243|0|2009
775-2725402|4846|0|2009
77197100004|172|0|2009
730-0142226|246|0|2009
720-3828708|101|0|2009
20001072246|18359|0|2009
20001097267|185|0|2009
10000014206|551|0|2009
30000031027|108|0|2009
10000024268|102|0|2009
20000126553|140|0|2009
71986500009|372|0|2009
77071400009|615|0|2009
113-3222578|1261|0|2009
20000064552|549|0|2009
73000809992|1405|0|2009
10000014977|402|0|2009
354-1773964|1325|0|2009
10000024224|755|0|2009
793-1231049|195|0|2009
10000024096|898|0|2009
100-1440906|403|0|2009
30000034607|109|0|2009
71312700006|149|0|2009
70136609995|1214|0|2009
30000014869|133|0|2009
71923800003|197|0|2009
10000021383|132|0|2009
775-3170028|395|0|2009
10000023849|241|0|2009
126-1546756|148|0|2009
341-2181683|3302|0|2009
30000035362|2457|0|2009
20003228001|1374|0|2009
75807009993|1808|0|2009
720-0192872|340|0|2009
71177500008|1117|0|2009
787-0567410|1139|0|2009
72122400001|349|0|2009
71441900009|188|0|2009
71635900004|1682|0|2009
758-2307082|202|0|2009
71656200000|461|0|2009
704-3114448|162|0|2009
30000016191|404|0|2009
77868800008|489|0|2009
10000000336|518|0|2009
71198400001|541|0|2009
720-5282261|229|0|2009
30000023041|119|0|2009
775-2511480|281|0|2009
30000027286|230|0|2009
20002895152|426|0|2009
40000006084|291|0|2009
76426309999|170|0|2009
40000008043|234|0|2009
755-0873456|162|0|2009
77143200009|2263|0|2009
720-5977831|481|0|2009
30000006158|241|0|2009
754-1242685|1418|0|2009
77389300008|824|0|2009
30000000258|159|0|2009
72268900017|233|0|2009
373-1374559|3130|0|2009
77491500000|605|0|2009
72439300004|278|0|2009
30000031286|1152|0|2009
787-0682600|102|0|2009
77112500000|317|0|2009
10000012132|149|0|2009
77386000006|745|0|2009
776-0503625|3796|0|2009
71006400007|502|0|2009
77462000008|224|0|2009
776-0629353|1125|0|2009
30000024353|150|0|2009
30000015289|142|0|2009
10000024891|862|0|2009
720-3702275|619|0|2009
704-3516820|376|0|2009
77354100002|1690|0|2009
773-1545233|2938|0|2009
74725909994|247|0|2009
40580692236|1148|0|2009
720-3450673|107|0|2009
50000024693|128|0|2009
10000016617|153|0|2009
10000006207|150|0|2009
77438500006|136|0|2009
10000024555|165|0|2009
722-3157857|106|0|2009
704-3579800|167|0|2009
10000022141|143|0|2009
77620600028|4779|0|2009
30000001299|149|0|2009
10000018054|124|0|2009
10000001316|12482|0|2009
71270809992|543|0|2009
10000004596|299|0|2009
30000004048|564|0|2009
20002623878|293|0|2009
77142200002|902|0|2009
726-0595342|230|0|2009
363-1113916|1221|0|2009
71705700001|672|0|2009
733-0419159|1433|0|2009
705-0447801|254|0|2009
77107500004|3605|0|2009
20000236751|244|0|2009
720-2749403|735|0|2009
722-3626426|243|0|2009
10000014761|1165|0|2009
40000008109|1189|0|2009
40000014544|391|0|2009
791-1780488|1007|0|2009
77674000006|582|0|2009
10000009788|168|0|2009
20003120646|237|0|2009
20002522533|190|0|2009
10000006680|244|0|2009
30000016631|309|0|2009
720-5439763|385|0|2009
74216200005|142|0|2009
20001194951|2116|0|2009
71392000005|11828|0|2009
71679800001|1170|0|2009
126-1549792|103|0|2009
75548809999|251|0|2009
40000008412|18274|0|2009
752-2440911|100|0|2009
761-1402063|115|0|2009
77892400000|501|0|2009
720-8921389|232|0|2009
77409900001|140|0|2009
720-2263173|698|0|2009
30000027078|214|0|2009
77442300004|1681|0|2009
772-1545376|332|0|2009
74856500006|138|0|2009
795-4441070|259|0|2009
77705300001|149|0|2009
531-1690008|223|0|2009
77169400005|194|0|2009
10000015820|101|0|2009
77110800000|1563|0|2009
50000005913|839|0|2009
77715200009|166|0|2009
72164509990|390|0|2009
356-2148480|1047|0|2009
20002718345|1213|0|2009
77459700000|785|0|2009
10000011700|194|0|2009
71053400001|246|0|2009
720-8083209|843|0|2009
77223000004|1030|0|2009
77483600006|224|0|2009
711-3412303|227|0|2009
70000309928|472|0|2009
20002788496|701|0|2009
20002999845|179|0|2009
76469509992|425|0|2009
71757600000|146|0|2009
30000033992|123|0|2009
72119500009|142|0|2009
71517600004|220|0|2009
77527300003|3602|0|2009
30000013421|385|0|2009
71251100003|1418|0|2009
71935300001|176|0|2009
568-0572881|241|0|2009
77815800008|481|0|2009
30000001479|230|0|2009
72482109991|182|0|2009
134-1812174|559|0|2009
40000000709|286|0|2009
30000014587|534|0|2009
30000025103|1021|0|2009
30000001390|124|0|2009
791-1835794|403|0|2009
71173900006|1349|0|2009
10000013652|120|0|2009
77184500000|4557|0|2009
720-5238443|410|0|2009
714-1841762|160|0|2009
73444109999|788|0|2009
77659900002|1387|0|2009
40000017945|532|0|2009
50000010600|102|0|2009
30000026955|101|0|2009
77983500003|164|0|2009
10000013679|2441|0|2009
763-1254889|218|0|2009
20001009420|203|0|2009
10000020078|109|0|2009
73030909998|115|0|2009
20000501105|4747|0|2009
10000013044|78519|0|2009
754-1870627|226|0|2009
10000023922|744|0|2009
120-3207833|1920|0|2009
71578300007|619|0|2009
30000027423|694|0|2009
20000659855|531|0|2009
77248700009|302|0|2009
738-3616059|161|0|2009
10000024604|175|0|2009
10000005750|242|0|2009
20000169653|346|0|2009
10000024717|402|0|2009
77087500006|1275|0|2009
40000018027|667|0|2009
727-0011311|299|0|2009
71662300004|965|0|2009
304-2876549|343|0|2009
77776400006|999|0|2009
399-0359290|161|0|2009
713-3442065|140|0|2009
30000014078|151|0|2009
71856900004|357|0|2009
40000003309|493|0|2009
734-1719615|239|0|2009
704-2992161|1215|0|2009
720-2928975|1512|0|2009
748-1148159|475|0|2009
40000006051|1980|0|2009
10000007745|2483|0|2009
77820500001|1747|0|2009
73028209994|3146|0|2009
77765600003|441|0|2009
40000014752|1999|0|2009
77523800002|200|0|2009
77851800005|718|0|2009
10000023743|23539|0|2009
71855800007|580|0|2009
77632300003|1342|0|2009
71461400001|593|0|2009
71685000007|647|0|2009
40000016263|122|0|2009
776-0236067|5596|0|2009
366-0365296|260|0|2009
40000002518|412|0|2009
30000019919|106|0|2009
30000004239|572|0|2009
126-1547638|138|0|2009
77196900005|152|0|2009
781-0615913|587|0|2009
50000068237|141|0|2009
30000020250|100|0|2009
71308500004|724|0|2009
71395700000|226|0|2009
40000004410|1865|0|2009
10000013688|234|0|2009
20002023218|800|0|2009
776-0561995|2871|0|2009
73827009995|183|0|2009
77253300001|882|0|2009
30000020161|317|0|2009
77915300007|260|0|2009
72467100004|1435|0|2009
71583000000|292|0|2009
50000011570|286|0|2009
10000023748|354|0|2009
795-3990375|271|0|2009
10000023034|219|0|2009
77768600002|811|0|2009
30000030464|340|0|2009
786-0807569|234|0|2009
10000021118|290|0|2009
77806400002|655|0|2009
786-0806399|268|0|2009
50000064418|166|0|2009
77275700004|130|0|2009
40521991437|218|0|2009
70542409990|6092|0|2009
77802700002|161|0|2009
10000023204|118|0|2009
30000005903|239|0|2009
20000233031|7022|0|2009
720-5604550|103|0|2009
111-3324993|326|0|2009
40391856165|2525|0|2009
71715809993|654|0|2009
77022100001|657|0|2009
75785809994|764|0|2009
736-4327855|1786|0|2009
30000034016|194|0|2009
20000991340|754|0|2009
371-0515982|130|0|2009
726-0021318|292|0|2009
40481290152|152|0|2009
73453209991|577|0|2009
77389000005|170|0|2009
77893200005|569|0|2009
77840400007|495|0|2009
77292600000|312|0|2009
20000680457|106|0|2009
77858400006|259|0|2009
30000035487|1455|0|2009
71222400008|762|0|2009
71816100004|382|0|2009
30000020828|202|0|2009
20000682611|419|0|2009
40000000257|548|0|2009
30000035495|452|0|2009
30000021440|649|0|2009
71710100002|5184|0|2009
71813200006|1128|0|2009
20002967349|191|0|2009
77784800005|14644|0|2009
30000022441|173|0|2009
77894400003|518|0|2009
199-0332905|182|0|2009
30000057036|113|0|2009
30000012437|770|0|2009
30000058937|132|0|2009
71643100002|411|0|2009
726-0402100|199|0|2009
77335000009|302|0|2009
339-2001010|517|0|2009
30000009963|564|0|2009
793-1190071|1976|0|2009
50000060700|202|0|2009
20003467828|672|0|2009
720-5289615|164|0|2009
73833009998|2099|0|2009
40000008567|131|0|2009
77515900008|5878|0|2009
736-3987946|100|0|2009
10000002747|354|0|2009
40000003052|1718|0|2009
77516800003|638|0|2009
30000028610|147|0|2009
70542109998|531|0|2009
754-2070914|182|0|2009
71261700007|5076|0|2009
72259500005|176|0|2009
77929000008|1637|0|2009
40000000887|208|0|2009
70704610010|140|0|2009
71154700004|245|0|2009
71517300001|101|0|2009
126-1548895|261|0|2009
40000008146|129|0|2009
30000018261|101|0|2009
77608900002|242|0|2009
10000004166|111|0|2009
77245000003|166|0|2009
71611300007|174|0|2009
726-0508430|1466|0|2009
77053700008|588|0|2009
72172609997|1313|0|2009
77748100001|120|0|2009
40000007101|146|0|2009
40000015525|881|0|2009
776-0586058|845|0|2009
10000009179|154|0|2009
72111400007|1273|0|2009
74264709990|910|0|2009
77071000005|998|0|2009
30000017266|229|0|2009
742-1295369|111|0|2009
776-0632870|244|0|2009
77688900008|444|0|2009
20000614313|195|0|2009
20002356925|1343|0|2009
10000013790|102|0|2009
71596200005|449|0|2009
40000002165|470|0|2009
77327200005|211|0|2009
30000013303|411|0|2009
20000876634|178|0|2009
30000029546|251|0|2009
72483809994|502|0|2009
20001494240|587|0|2009
354-2024584|1218|0|2009
720-2657082|145|0|2009
20000933975|366|0|2009
77079100007|246|0|2009
10000004341|300|0|2009
148-0834305|262|0|2009
720-5273833|868|0|2009
747-0933090|799|0|2009
20000048374|267|0|2009
77918100004|714|0|2009
73840409990|194|0|2009
71727500009|123|0|2009
738-2749215|451|0|2009
10000000024|18376|0|2009
77909900008|336|0|2009
77291100002|640|0|2009
30000058719|121|0|2009
795-4866828|251|0|2009
30000011813|1374|0|2009
73032309995|518|0|2009
742-1720343|264|0|2009
71499700000|318|0|2009
720-1168327|260|0|2009
10000023038|305|0|2009
30000058215|215|0|2009
30000021521|331|0|2009
40000007547|188|0|2009
40000012642|845|0|2009
757-1171914|551|0|2009
77608800001|229|0|2009
375-1991208|2596|0|2009
720-4636482|130|0|2009
77426000000|2728|0|2009
40000015717|283|0|2009
752-1720545|156|0|2009
10000000008|11740|0|2009
30000015815|137|0|2009
756-2471041|134|0|2009
77158700003|1355|0|2009
761-1392032|150|0|2009
71052700008|523|0|2009
726-0018056|259|0|2009
30000018408|120|0|2009
10000024083|480|0|2009
793-1248952|280|0|2009
40000007071|375|0|2009
70546509997|1270|0|2009
10000000148|2258|0|2009
77464100001|117|0|2009
733-0824348|719|0|2009
375-1744262|703|0|2009
116-1245395|2533|0|2009
71333600008|474|0|2009
788-0360985|156|0|2009
71507400004|297|0|2009
72149009991|3972|0|2009
735-1956001|215|0|2009
733-0649866|168|0|2009
733-0650958|183|0|2009
30000018059|108|0|2009
786-0415227|2371|0|2009
10000018601|202|0|2009
71686200005|929|0|2009
30000057803|4895|0|2009
733-0231744|299|0|2009
76443809990|315|0|2009
77897900007|293|0|2009
70219309999|230|0|2009
30000027574|514|0|2009
30000027423|682|0|2010
73027509990|9366|0|2010
720-2470783|108|0|2010
30000014078|142|0|2010
704-3554142|264|0|2010
751-0517525|682|0|2010
10000023034|346|0|2010
795-4623407|10029|0|2010
30000058396|139|0|2010
733-0231744|535|0|2010
77994900001|1564|0|2010
30000025103|794|0|2010
30000005633|346|0|2010
71507400004|326|0|2010
77335000009|237|0|2010
747-0933090|525|0|2010
30000034348|498|0|2010
77229000002|1049|0|2010
366-0365296|254|0|2010
71693600008|931|0|2010
40000017996|198|0|2010
10000024891|855|0|2010
40000008109|1146|0|2010
71813200006|992|0|2010
733-0419159|767|0|2010
20000682611|423|0|2010
40000002092|279|0|2010
77280100005|873|0|2010
10000023743|15670|0|2010
72439300004|210|0|2010
30000013303|530|0|2010
20000653648|269|0|2010
71412900001|366|0|2010
30000016980|276|0|2010
77066500003|102|0|2010
20002895152|341|0|2010
77667200009|2033|0|2010
720-5240566|243|0|2010
755-0873456|259|0|2010
40000006051|2266|0|2010
738-3616059|206|0|2010
10000000336|379|0|2010
30000028489|116|0|2010
787-0567410|1310|0|2010
77705300001|260|0|2010
40000007788|165|0|2010
77992700007|1679|0|2010
795-4441070|168|0|2010
40000018027|650|0|2010
711-3412303|130|0|2010
20002717012|276|0|2010
783-0345906|732|0|2010
775-2888829|5211|0|2010
702-0793125|558|0|2010
71146500007|824|0|2010
74725909994|190|0|2010
722-3665409|341|0|2010
40850253247|194|0|2010
76469509992|229|0|2010
10000024571|2679|0|2010
126-1548895|304|0|2010
40000017868|101|0|2010
738-3434023|161|0|2010
701-0940996|165|0|2010
71338900002|199|0|2010
733-0824348|1010|0|2010
71715809993|596|0|2010
720-1168327|377|0|2010
77621100007|172|0|2010
10000024369|109|0|2010
71705700001|593|0|2010
30000010146|238|0|2010
375-1744262|547|0|2010
77184500000|3389|0|2010
731-1546027|202|0|2010
30000016701|482|0|2010
399-0000148|1852|0|2010
77022100001|355|0|2010
786-0415227|2771|0|2010
40000002825|325|0|2010
71441900009|235|0|2010
120-5296249|1806|0|2010
795-3990375|333|0|2010
30000035095|892|0|2010
30000030387|251|0|2010
73827009995|1209|0|2010
10000010523|382|0|2010
10000023204|114|0|2010
30000015504|196|0|2010
722-3554558|1220|0|2010
146-0429381|124|0|2010
373-1374559|3164|0|2010
10000013790|528|0|2010
50000064418|164|0|2010
10000014206|533|0|2010
71768800000|1136|0|2010
30000000803|358|0|2010
30000004048|425|0|2010
776-0586058|961|0|2010
71308500004|523|0|2010
199-0332905|215|0|2010
77426000000|2032|0|2010
720-2749403|708|0|2010
77697500006|568|0|2010
77868800008|352|0|2010
776-0629353|1154|0|2010
50000024692|305|0|2010
77116100002|1370|0|2010
713-3688155|297|0|2010
10000014838|107|0|2010
10000023920|115|0|2010
40000008567|101|0|2010
30000028610|218|0|2010
20000064552|497|0|2010
71198400001|461|0|2010
30000029209|501|0|2010
795-4762204|156|0|2010
30000011813|1222|0|2010
354-1773964|1290|0|2010
30000003514|701|0|2010
77053700008|499|0|2010
20000048374|325|0|2010
326-1273506|109|0|2010
726-0455770|178|0|2010
70704610010|112|0|2010
788-0505956|442|0|2010
720-0192872|168|0|2010
111-3324993|222|0|2010
71125900008|293|0|2010
10000006680|222|0|2010
77389300008|613|0|2010
132-0067515|382|0|2010
30000003121|106|0|2010
73030909998|142|0|2010
72483809994|308|0|2010
77079100007|206|0|2010
752-2440911|282|0|2010
77158700003|1264|0|2010
71775300005|239|0|2010
40391856165|2272|0|2010
576-0762186|252|0|2010
720-0960457|1589|0|2010
725-1567314|107|0|2010
720-5604550|107|0|2010
775-2269700|134|0|2010
71643100002|372|0|2010
704-6597930|128|0|2010
10000024083|406|0|2010
30000030464|521|0|2010
30000011063|112|0|2010
20002788496|986|0|2010
726-0371050|112|0|2010
705-0447801|302|0|2010
40000007101|257|0|2010
10000020078|158|0|2010
50000011570|232|0|2010
768-0309242|1223|0|2010
354-2024584|1052|0|2010
30000011666|162|0|2010
775-2921540|2304|0|2010
